categoria,hasAnswer,hasAuthor,hasBanner,hasButton,hasBuy,hasCart,hasChat,hasComment,hasContent,hasControl,hasCountry,hasCustomer,hasDropdown,hasFilter,hasForm,hasForum,hasItemProp,hasMetaKeywords,hasNewsletter,hasOrder,hasPresentation,hasPrices,hasPrint,hasProduct,hasPurchase,hasRadio,hasRelNext,hasRelPrev,hasRelated,hasReply,hasReview,hasSale,hasSchemaOrg,hasShipping,hasSort,hasThread,hasUser,hasVotes,hasWishlist,hreflangCount,imgHasAlt,tag_a,tag_abbr,tag_article,tag_aside,tag_b,tag_button,tag_dd,tag_div,tag_dl,tag_em,tag_figcaption,tag_figure,tag_form,tag_h2,tag_h3,tag_h4,tag_h5,tag_h6,tag_hr,tag_i,tag_iframe,tag_img,tag_input,tag_label,tag_li,tag_ol,tag_p,tag_picture,tag_pre,tag_section,tag_select,tag_small,tag_span,tag_strong,tag_sup,tag_svg,tag_table,tag_tbody,tag_td,tag_th,tag_time,tag_tr,tag_ul,tag_video,word_count,word_count_no_boilerplate
E-commerce / Pagina di prodotto,0,0,0,84,0,2,0,0,2,2,1,0,0,0,14,0,163,0,0,30,0,59,0,602,0,6,0,0,0,0,6,0,1,0,0,0,1,0,28,0,106,325,0,0,0,101,40,0,1254,0,0,0,0,4,1,0,1,0,0,0,5,3,106,39,8,92,1,4,0,0,0,4,0,785,4,0,1,0,0,0,0,0,0,21,0,9601,1246
E-commerce / Pagina di categoria,0,0,0,72,0,2,0,0,22,2,1,0,0,10,9,0,153,0,0,30,0,54,0,562,0,0,1,0,0,0,0,1,0,0,16,0,1,0,28,0,46,431,0,0,0,100,33,0,863,0,0,0,0,2,0,22,1,0,0,0,3,1,47,8,1,192,1,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,40,0,7198,736
E-commerce / Pagina di categoria,0,1,0,1,0,74,0,0,0,0,1,0,2,6,14,0,12,1,0,6,0,77,0,0,0,0,0,0,0,0,26,0,0,0,3,0,1,0,0,21,60,1046,0,0,0,0,3,515,276,86,2,0,0,4,1,3,19,0,0,0,264,2,108,17,5,186,1,250,0,0,19,2,0,415,12,0,0,0,0,0,0,0,0,26,0,18054,510
E-commerce / Pagina di prodotto,0,1,0,2,3,3,1,0,3,0,3,18,2,0,24,0,15,1,0,0,0,2,0,14,0,0,0,0,0,0,13,14,1,10,0,0,1,0,0,22,36,790,0,0,1,1,2,538,350,109,7,0,0,6,0,7,8,5,0,0,134,3,121,31,25,157,0,64,0,0,0,2,0,207,39,0,2,2,2,126,8,0,30,25,0,29559,4842
E-commerce / Pagina di prodotto,0,1,18,96,0,14,1,0,8,0,18,2,3,3,5,0,6,0,1,2,0,18,0,9,0,1,0,0,4,0,9,4,1,8,0,0,15,0,1,19,41,1107,0,0,0,7,0,171,461,63,39,0,0,7,13,6,6,0,0,0,203,8,50,52,18,276,2,34,0,0,0,0,0,243,67,0,0,3,3,126,7,0,73,71,0,36916,3014
E-commerce / Pagina di categoria,0,1,27,56,31,6,0,0,0,0,1,0,3,0,1,0,2,0,1,1,0,154,0,11,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,18,117,1282,0,0,0,115,0,168,159,62,247,0,0,1,9,0,1,0,0,0,257,6,125,10,0,237,1,5,0,0,0,0,0,870,105,0,0,1,1,4,4,0,2,35,0,34663,337
E-commerce / Pagina di categoria,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,189,1,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,30,767,0,35,0,22,3,0,109,0,4,0,0,3,1,26,20,4,0,0,54,5,30,26,1,726,0,2,0,0,1,0,22,30,31,0,2,0,0,0,0,0,0,67,0,10943,892
E-commerce / Pagina di prodotto,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,59,0,0,0,0,9,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,9,23,753,0,4,0,8,2,0,89,0,0,0,0,9,1,6,3,0,0,0,55,4,23,52,8,735,0,0,0,0,0,0,7,19,35,0,2,0,0,0,0,0,0,70,0,9779,632
E-commerce / Pagina di categoria,0,0,1,7,0,2,0,0,3,0,0,0,0,20,0,0,73,1,2,0,0,40,0,42,0,5,0,0,0,0,0,2,1,2,6,0,3,0,2,0,73,175,0,0,0,0,20,0,442,0,0,0,0,1,42,0,0,0,0,0,0,0,73,6,1,157,0,2,0,0,0,0,0,413,0,0,1,0,0,0,0,0,0,38,0,3014,0
E-commerce / Pagina di prodotto,0,0,0,22,0,2,1,0,4,0,0,1,2,0,2,0,10,1,6,4,0,4,2,0,0,29,0,0,11,0,0,2,2,3,0,0,3,0,2,0,12,117,0,0,0,1,22,0,241,0,0,0,0,3,16,2,0,0,0,0,0,6,19,22,7,141,0,5,0,0,0,0,0,285,4,0,1,0,0,0,0,0,0,38,0,7622,5088
E-commerce / Pagina di categoria,0,0,9,459,0,133,0,0,11,0,3,5,0,518,13,0,0,1,6,0,0,64,1,382,0,0,0,0,0,0,0,1,1,0,4,0,2,0,307,44,62,1186,0,0,0,0,133,3,733,1,0,0,0,5,72,7,16,5,0,0,0,5,69,13,10,1670,1,93,0,0,5,5,0,1740,61,0,2,0,0,0,0,0,0,236,0,23630,2777
E-commerce / Pagina di prodotto,0,0,7,140,0,49,0,0,13,0,3,5,0,0,16,0,0,1,3,2,4,27,1,114,0,0,0,0,3,0,0,1,1,5,0,0,2,0,90,44,33,752,0,0,0,0,47,7,464,3,0,0,0,6,46,4,19,4,0,0,0,7,54,16,7,864,1,92,2,0,28,3,0,744,15,0,2,7,7,148,18,0,43,140,0,18769,5521
E-commerce / Pagina di categoria,0,0,0,8,0,0,0,4,8,3,0,2,0,0,0,0,7,1,0,2,0,69,0,61,0,0,0,0,33,0,26,1,0,0,0,0,0,0,0,5,62,509,0,0,0,3,3,0,1423,0,0,0,0,2,2,3,1,9,10,2,69,8,93,5,2,54,0,39,0,0,11,1,0,491,2,0,75,0,0,0,0,0,0,12,0,11967,2237
E-commerce / Pagina di prodotto,0,0,0,15,0,0,0,5,6,3,0,2,0,0,0,0,7,1,0,2,0,26,0,20,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,29,385,0,0,0,4,14,0,723,0,0,0,7,2,2,0,1,9,10,2,69,7,54,2,1,50,0,42,0,0,12,0,0,236,2,0,46,2,2,18,0,0,9,13,0,7844,0
E-commerce / Pagina di categoria,0,0,18,9,0,19,0,0,19,0,43,2,4,73,2,0,0,0,12,0,0,68,0,173,0,0,0,0,0,0,0,0,3,0,3,0,2,0,1,33,65,358,0,0,0,2,43,0,580,0,4,0,0,3,18,0,6,0,0,0,77,9,70,26,25,228,1,36,0,0,6,1,0,169,22,0,2,5,5,1151,20,0,235,71,0,57602,21630
E-commerce / Pagina di prodotto,0,0,18,15,0,11,0,0,21,0,43,2,0,0,5,0,0,0,12,0,0,10,0,48,0,0,0,0,3,0,0,1,4,2,0,0,2,0,3,32,32,289,0,0,0,2,20,0,402,0,4,0,0,5,3,0,6,0,0,0,49,9,48,15,11,257,1,55,0,0,12,2,0,158,22,0,2,5,5,1151,20,0,235,71,1,60200,24478
E-commerce / Pagina di categoria,0,0,0,75,12,16,4,0,43,6,3,5,12,16,11,0,0,1,4,17,29,9,0,77,0,0,0,0,1,0,0,3,1,6,5,0,4,0,4,0,11,463,0,9,0,0,23,0,492,0,0,0,0,5,0,0,3,0,0,0,1,2,12,19,15,478,1,2,0,0,0,4,0,333,0,0,0,0,0,0,0,0,0,114,0,9750,355
E-commerce / Pagina di prodotto,0,0,0,50,2,15,4,0,32,1,3,7,6,1,11,0,0,1,4,0,29,3,2,6,0,0,0,0,1,0,0,3,1,6,0,0,4,0,7,0,15,440,0,0,0,0,27,0,464,0,0,0,0,4,0,0,0,0,0,0,0,2,16,20,4,461,1,13,0,0,0,1,0,246,0,0,0,0,0,0,0,0,0,113,0,9935,1416
E-commerce / Pagina di categoria,0,1,1,4,0,7,2,0,2,15,4,0,14,8,25,0,491,0,4,0,2,70,2,37,0,9,0,0,0,0,0,0,0,0,4,0,2,0,38,63,54,481,0,0,0,1,37,0,555,0,0,0,35,2,0,2,40,4,0,2,22,1,55,3,8,248,0,145,35,0,3,5,0,177,1,0,0,0,0,0,0,0,0,51,0,13344,0
E-commerce / Pagina di prodotto,0,1,0,19,0,13,10,0,7,16,4,1,6,0,26,0,176,0,4,0,9,25,6,29,0,9,0,0,0,0,0,0,0,0,0,0,2,0,5,59,48,394,0,0,0,0,26,0,424,0,0,0,11,3,9,6,43,4,0,2,50,2,48,3,8,264,0,57,11,0,3,5,0,91,6,0,0,0,0,0,0,0,0,54,0,9755,1195
E-commerce / Pagina di prodotto,0,1,1,12,0,10,2,0,17,5,6,0,0,0,12,0,33,1,1,0,2,9,0,11,1,4,0,0,0,0,0,0,2,0,0,0,3,0,1,0,7,441,0,0,0,0,15,0,674,0,0,0,4,3,3,0,0,1,1,0,4,5,9,23,8,423,0,13,1,0,9,0,0,106,0,0,1,0,0,0,0,0,0,103,0,8447,249
E-commerce / Pagina di categoria,0,1,1,59,0,9,2,0,21,4,6,0,7,7,11,0,0,1,1,0,0,102,0,357,0,0,0,0,0,0,0,1,2,0,10,0,3,0,0,0,90,633,0,0,1,0,59,0,1090,0,0,0,2,4,5,3,0,1,1,0,3,3,90,49,35,668,0,13,2,0,6,0,0,242,0,0,1,0,0,0,0,0,0,172,0,11476,0
E-commerce / Pagina di categoria,0,0,7,13,0,4,0,0,19,0,1,0,0,170,4,0,3,1,3,0,0,16,0,105,0,0,0,0,0,0,0,0,1,0,8,0,0,0,4,0,31,296,0,0,0,0,4,0,738,0,2,0,0,4,9,12,0,0,0,2,1,1,31,46,33,228,0,31,0,0,0,1,0,311,1,0,1,0,0,0,0,0,0,34,0,8767,1728
E-commerce / Pagina di prodotto,0,0,5,20,6,10,0,0,41,6,1,0,6,0,7,0,30,1,3,0,0,14,0,131,0,0,0,0,0,0,6,10,1,4,0,0,2,0,8,0,34,306,0,0,0,0,2,0,777,0,2,0,0,4,9,1,0,0,0,2,4,9,59,26,0,234,0,41,0,0,0,0,0,349,4,0,1,0,0,0,0,0,0,37,1,12148,3307
E-commerce / Pagina di categoria,0,0,7,153,0,4,1,0,16,4,0,1,0,1,8,0,6,1,5,1,7,55,0,434,0,0,0,0,0,0,0,51,0,0,4,0,10,0,1,0,150,546,0,0,0,9,27,0,759,0,0,0,4,6,2,5,4,0,1,2,1,5,151,18,5,405,0,33,5,0,0,1,0,369,6,0,62,0,0,0,0,0,0,59,0,8641,1128
E-commerce / Pagina di prodotto,0,0,6,83,0,20,1,0,28,4,0,1,0,0,7,0,36,1,5,1,10,23,0,223,0,0,0,0,0,0,0,19,1,0,0,0,10,0,1,0,138,428,0,0,0,7,28,0,618,0,0,0,4,10,8,10,4,0,1,0,1,5,139,47,5,335,0,45,5,0,0,0,0,153,0,0,61,0,0,0,0,0,0,50,0,8204,2359
E-commerce / Pagina di categoria,0,0,1,390,0,64,2,0,389,75,0,1,21,509,70,0,35,0,6,4,0,86,0,1476,0,0,2,0,41,0,0,11,0,0,7,0,16,0,295,5,117,261,0,0,0,16,123,0,1156,0,0,0,0,3,5,5,0,0,0,0,136,3,156,9,12,274,0,66,111,0,1,2,0,1372,0,0,147,5,5,1520,25,0,309,73,0,50019,499
E-commerce / Pagina di prodotto,0,0,0,264,18,94,2,15,93,20,0,1,9,0,75,0,57,0,6,5,0,45,0,132,0,0,0,0,0,0,66,7,0,0,0,0,16,0,5,0,27,206,0,0,0,8,29,75,553,15,0,0,0,2,9,2,0,0,0,1,74,3,34,8,10,82,0,74,24,0,1,0,0,512,8,0,14,6,6,1528,25,0,313,36,0,49248,2385
E-commerce / Pagina di categoria,0,166,4,37,0,1,0,0,102,2,0,0,23,5,6,0,0,0,0,8,0,394,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,144,1621,0,0,1,0,7,0,1349,0,2,134,134,2,7,132,158,5,0,10,0,2,148,14,4,1173,1,9,0,0,22,0,0,1239,14,0,0,0,0,0,0,0,0,185,0,33386,840
E-commerce / Pagina di prodotto,0,74,0,72,0,2,0,0,59,1,0,0,24,0,43,0,0,0,0,0,0,151,0,22,0,0,0,0,0,0,145,0,1,2,0,0,34,5,5,0,51,677,0,0,0,5,3,0,841,0,0,19,19,2,3,20,30,9,0,10,3,11,66,37,19,593,1,79,0,0,33,2,0,461,11,0,0,0,0,0,0,0,0,115,0,25135,8695
E-commerce / Pagina di categoria,0,45,3,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,89,0,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,228,0,0,0,1,0,0,606,0,1,0,0,1,0,4,0,0,0,0,0,4,49,12,4,26,0,2,0,0,0,0,0,270,1,0,0,3,3,11,0,0,3,2,0,5961,320
E-commerce / Pagina di prodotto,0,1,1,2,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,6,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,96,0,0,0,1,0,0,146,0,1,0,0,1,0,3,1,3,0,0,0,8,12,11,4,26,0,2,0,0,0,0,0,58,7,0,0,4,4,31,0,0,13,2,0,5970,3495
E-commerce / Pagina di categoria,0,0,3,14,0,2,0,3,10,0,0,1,0,4,4,0,0,0,7,0,0,111,0,481,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,66,215,0,3,0,0,4,0,97,0,0,0,61,2,1,67,2,67,2,0,0,8,69,13,12,188,0,67,0,0,0,0,0,373,15,0,0,0,0,0,0,0,0,22,0,15083,5606
E-commerce / Pagina di prodotto,1,0,1,13,0,6,0,4,14,0,0,1,0,0,4,0,0,0,7,0,0,36,0,429,0,4,0,0,0,0,0,0,2,3,0,0,0,0,1,0,18,123,0,3,0,0,2,0,1004,0,0,0,6,2,1,3,9,11,2,0,0,11,27,7,6,119,0,39,11,0,5,0,8,1307,96,0,0,0,0,0,0,451,0,17,0,106246,51515
E-commerce / Pagina di categoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
E-commerce / Pagina di prodotto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
E-commerce / Pagina di categoria,0,0,10,181,1,0,0,0,159,0,0,1,0,0,2,0,0,1,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,533,0,0,0,0,5,0,1936,0,7,0,0,1,19,180,8,0,0,0,3,7,315,50,38,83,0,474,0,0,0,2,0,1498,420,0,0,0,0,0,0,0,0,16,0,15822,911
E-commerce / Pagina di prodotto,0,0,0,38,0,0,0,0,16,2,0,0,0,0,2,0,23,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,239,0,0,0,0,5,0,258,0,9,0,0,1,17,29,8,0,0,0,3,7,10,44,36,114,0,29,0,0,0,2,0,117,27,0,0,0,0,0,0,0,0,25,0,7912,1462
E-commerce / Pagina di categoria,0,0,4,6,0,4,0,0,10,4,1,1,0,3,1,0,0,0,0,0,4,17,0,0,0,0,1,0,0,0,7,0,0,0,2,0,13,0,0,0,17,91,0,0,0,0,3,0,252,0,0,0,10,1,0,0,4,0,0,0,0,2,17,4,2,73,0,3,0,0,1,1,0,139,1,0,7,0,0,0,0,0,0,12,0,3209,0
E-commerce / Pagina di prodotto,0,0,4,17,6,4,0,0,6,0,1,1,0,0,3,0,9,0,0,1,5,15,4,6,2,3,0,0,0,0,3,0,0,0,0,0,20,0,4,1,3,104,0,1,1,0,5,0,235,0,3,0,1,3,3,10,4,1,0,5,0,3,3,11,8,79,0,16,0,0,9,1,0,85,8,0,4,0,0,0,0,0,0,17,0,5514,1815
E-commerce / Pagina di categoria,0,0,0,18,0,2,0,0,28,0,0,0,48,15,11,0,0,0,6,1,0,92,0,644,0,0,0,0,0,0,0,127,49,0,2,0,1,0,3,0,62,638,0,0,0,0,9,0,776,0,0,0,0,3,2,0,9,0,0,1,18,1,62,138,125,174,0,4,0,0,9,1,0,647,0,0,0,0,0,0,0,0,0,68,0,15582,3673
E-commerce / Pagina di prodotto,11,0,0,17,0,2,0,0,15,0,0,0,48,0,8,0,32,1,6,0,0,19,0,202,0,0,0,0,0,0,17,12,12,1,2,0,1,0,3,0,47,590,0,0,0,0,13,0,1013,0,0,0,0,3,2,0,9,0,0,1,17,3,53,31,19,198,0,0,0,0,4,2,0,758,1,0,0,0,0,0,0,0,0,76,0,13806,2014
E-commerce / Pagina di categoria,0,0,0,2,0,52,0,0,6,4,0,0,30,0,0,0,0,1,0,5,0,160,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,631,0,0,0,69,0,301,661,67,95,0,0,1,11,73,44,0,0,0,0,6,91,9,0,59,0,76,0,0,0,0,0,196,118,0,0,1,1,11,0,0,1,13,0,12982,324
E-commerce / Pagina di prodotto,0,0,0,13,1,80,0,0,29,0,0,0,30,3,5,0,39,1,0,5,0,187,0,34,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,151,697,0,0,0,73,0,301,828,67,111,0,0,2,7,87,83,0,0,0,0,9,161,22,2,76,1,101,0,0,0,0,2,278,77,0,0,1,1,11,0,0,1,16,0,13802,2598
E-commerce / Pagina di categoria,0,0,1,312,0,6,1,0,20,2,11,1,7,183,17,0,8,1,20,3,0,112,0,1100,0,1,0,0,0,0,20,96,0,0,8,0,1,0,90,14,200,686,0,0,0,2,2,1,1890,1,0,0,0,4,1,1,0,0,0,0,3,0,200,17,5,261,0,26,0,1,22,1,0,809,21,0,0,0,0,0,0,0,0,96,0,10362,2713
E-commerce / Pagina di prodotto,0,0,0,85,0,15,1,0,8,0,11,1,24,9,12,0,128,1,20,28,0,30,0,147,0,2,0,0,0,0,88,2,0,0,4,0,1,0,10,0,32,183,0,1,0,2,11,0,513,0,0,0,0,5,1,0,0,0,0,0,8,0,33,19,5,83,0,33,0,1,31,4,0,375,31,0,0,0,0,0,0,0,0,14,0,6761,787
E-commerce / Pagina di categoria,0,0,6,65,0,43,0,0,5,0,1,0,4,7,2,0,348,1,4,0,0,0,0,53,0,0,0,0,0,0,0,0,1,24,0,0,28,0,20,0,24,517,0,0,1,89,0,0,480,0,0,0,0,1,0,2,0,10,0,10,388,6,33,17,2,303,0,26,0,0,43,3,0,265,71,0,0,1,1,5,0,0,1,50,0,15558,2340
E-commerce / Pagina di prodotto,0,0,8,14,1,9,0,0,18,0,1,0,4,0,0,0,352,1,4,1,6,0,0,450,0,0,0,0,0,0,1,0,2,5,0,0,6,0,1,0,29,413,0,0,1,2,0,0,752,0,0,0,0,0,1,1,0,0,0,3,265,7,35,3,0,275,0,284,0,0,24,0,0,75,145,0,0,1,1,1,0,0,1,50,0,17355,7039
E-commerce / Pagina di categoria,0,0,8,66,0,58,0,0,47,67,1,11,32,101,23,0,6,1,7,5,0,32,0,145,0,4,0,0,0,0,0,58,0,0,7,0,0,0,58,10,161,351,0,0,0,0,66,0,539,0,0,0,0,5,50,3,1,0,0,0,60,0,164,42,25,131,0,54,0,0,0,2,0,1139,6,3,5,0,0,0,0,0,0,14,0,11195,5051
E-commerce / Pagina di prodotto,0,0,7,36,0,8,0,1,13,15,1,11,6,15,28,0,17,1,7,5,3,89,3,59,0,6,0,0,0,0,5,78,0,0,0,0,0,0,2,0,86,308,0,0,0,0,20,1,902,1,0,0,0,7,12,4,1,0,0,0,14,8,171,67,46,153,1,25,0,0,0,3,0,511,0,3,6,0,0,0,0,0,0,22,0,11170,2993
E-commerce / Pagina di categoria,0,1,2,44,6,6,0,1,70,0,1,0,0,0,11,0,54,1,6,2,0,74,0,300,0,0,0,0,0,0,16,0,1,38,0,0,0,0,0,0,55,361,0,0,1,8,7,0,533,0,0,0,0,7,0,0,0,0,0,0,73,6,62,35,2,225,0,21,1,0,1,4,0,259,6,0,0,1,1,14,0,0,7,22,0,15246,5330
E-commerce / Pagina di prodotto,0,1,1,38,0,6,0,0,83,0,0,0,0,63,37,0,71,1,6,1,0,118,0,629,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,98,451,0,0,1,0,3,0,792,0,0,0,0,7,0,0,0,0,0,0,160,7,103,24,16,229,0,36,1,0,1,3,0,471,32,0,0,0,0,0,0,0,0,22,0,21189,4987
E-commerce / Pagina di categoria,0,12,0,10,0,1,0,0,22,0,0,0,0,0,1,0,150,0,8,2,0,76,0,96,0,0,2,0,0,0,61,0,0,0,5,0,22,0,60,0,156,927,0,0,0,0,1,0,1011,0,0,0,0,6,3,0,34,0,0,1,0,7,348,103,0,383,7,464,0,0,0,1,0,558,3,0,0,4,4,20,0,0,8,57,0,20217,3800
E-commerce / Pagina di prodotto,0,270,0,177,0,1,0,0,465,17,0,0,37,42,9,0,109,0,8,3,188,40,0,83,0,0,0,0,0,0,22,0,0,0,3,0,163,8,1,0,109,653,20,0,0,0,91,59,998,33,0,0,0,4,4,31,54,0,0,1,0,8,152,178,5,370,9,57,0,0,0,6,0,647,0,0,0,8,8,173,0,0,38,86,0,19267,6409
E-commerce / Pagina di categoria,0,0,7,3,0,0,0,0,14,0,0,0,0,0,7,0,0,0,1,0,0,55,0,50,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,10,39,537,0,0,0,0,22,0,729,0,0,0,0,2,55,0,0,0,0,0,0,3,40,3,0,468,0,109,0,0,1,2,0,577,0,0,1,0,0,0,0,0,0,134,0,10895,0
E-commerce / Pagina di prodotto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,3,1,3,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,806,0
E-commerce / Pagina di categoria,0,0,2,4,0,3,0,0,5,0,1,0,1,0,0,0,25,1,8,0,0,8,0,3,0,0,0,0,0,0,0,0,1,14,2,0,10,0,2,40,24,137,0,0,0,0,16,0,183,0,0,0,0,1,0,4,0,0,0,0,3,1,26,1,1,174,0,0,0,0,8,1,0,342,0,0,1,0,0,0,0,0,0,53,0,2773,327
E-commerce / Pagina di prodotto,0,0,18,4,1,3,0,0,5,0,1,0,0,0,0,0,43,1,8,0,0,9,0,8,0,13,0,0,9,0,0,3,1,12,0,0,8,0,2,40,30,128,0,1,2,0,23,0,261,0,0,0,0,3,6,6,0,0,0,0,3,12,40,33,8,178,0,3,0,0,5,0,0,378,0,0,2,0,0,0,0,0,0,55,0,3865,348
E-commerce / Pagina di categoria,0,0,4,16,0,11,0,0,67,7,0,5,0,3,10,0,7,1,7,2,0,199,0,411,0,5,0,0,0,0,0,200,0,0,6,0,0,0,0,0,107,1332,0,0,0,1,8,4,1574,1,0,0,0,4,0,1,0,0,0,0,33,2,110,130,6,584,4,18,0,0,0,6,0,890,6,0,0,103,103,1318,0,0,907,91,0,31424,413
E-commerce / Pagina di prodotto,0,0,2,16,4,12,0,0,9,6,0,6,0,0,7,0,38,1,7,2,0,5,0,30,0,5,0,0,0,0,2,2,0,3,0,0,0,0,0,0,18,665,0,0,0,0,1,0,334,0,0,0,0,4,3,1,0,0,0,0,20,2,21,21,7,548,0,23,0,0,0,5,0,676,5,0,0,4,4,31,0,0,16,93,0,16053,1418
E-commerce / Pagina di categoria,0,0,7,477,0,18,0,1,10,0,14,0,0,204,13,0,0,1,0,9,1,217,0,2307,0,0,0,0,0,0,4,0,2,2,13,0,0,0,202,11,146,366,0,0,0,0,248,0,1253,0,0,0,0,102,2,0,0,0,0,0,0,7,147,127,1,382,0,12,0,0,4,1,0,779,36,3,436,0,0,0,0,0,0,76,0,18327,6355
E-commerce / Pagina di prodotto,0,0,7,160,0,19,0,0,8,0,14,0,0,0,14,0,0,0,0,9,0,82,0,428,0,0,0,0,2,0,4,0,3,2,0,0,0,0,69,11,94,260,0,0,0,0,87,0,349,0,0,0,4,36,3,0,0,0,0,0,0,7,96,58,1,311,0,13,0,0,4,3,0,83,7,5,51,1,1,5,5,0,5,74,0,6751,0
E-commerce / Pagina di categoria,0,0,5,22,0,77,0,0,31,8,0,1,4,3979,6,0,4,0,0,3,2,71,0,191,0,0,0,0,0,0,4,0,0,36,1,0,4,0,0,0,43,2743,0,0,0,0,24,0,544,0,7,0,0,2,4,67,119,5,0,16,2040,2,47,4,1,2538,2,85,0,0,0,1,6,2284,93,0,0,0,0,0,0,0,0,74,0,53738,6232
E-commerce / Pagina di prodotto,0,0,5,40,0,11,0,0,34,11,0,3,4,0,23,0,15,0,0,1,2,34,0,81,0,4,0,0,0,1,5,0,1,6,0,0,4,0,0,0,32,639,0,0,0,0,45,0,500,0,8,0,5,6,9,26,18,5,0,20,55,3,37,26,15,559,3,95,0,0,0,0,12,223,37,0,0,2,2,28,0,0,14,59,0,21304,6933
E-commerce / Pagina di categoria,0,0,1,12,0,0,0,0,4,7,0,0,8,9,15,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,24,113,0,16,0,0,14,0,156,0,0,0,0,3,0,3,19,0,0,1,20,3,28,7,2,75,0,40,0,0,1,2,0,97,7,0,0,1,1,1,0,0,1,12,0,4243,507
E-commerce / Pagina di prodotto,0,3,1,11,0,0,0,10,4,6,0,0,4,3,9,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,21,114,0,4,0,0,11,0,185,0,0,0,0,3,1,3,8,4,1,8,39,6,53,27,0,80,0,32,0,0,1,1,0,100,9,0,0,1,1,1,0,0,1,14,0,7222,4081
E-commerce / Pagina di categoria,0,1,2,14,0,0,0,0,200,3,1,0,0,548,6,0,8,0,15,5,0,200,0,470,0,0,1,0,0,0,0,0,0,0,17,0,1,0,2,0,98,175,0,0,0,98,13,0,2387,0,96,0,0,2,0,0,4,0,0,0,0,1,102,4,0,160,1,2,97,0,1,0,1,257,4,0,2,0,0,0,0,0,0,15,0,13300,0
E-commerce / Pagina di prodotto,0,1,1,28,0,0,0,0,41,3,2,1,9,131,8,0,16,0,15,29,0,51,0,374,0,0,0,0,0,0,2,1,1,0,0,0,8,0,5,0,40,80,0,0,0,6,45,0,699,0,1,0,0,4,1,0,4,0,0,0,0,9,57,15,0,54,2,1,26,0,1,0,3,301,5,0,2,2,2,354,0,0,27,13,0,9637,269
E-commerce / Pagina di categoria,0,0,6,59,0,8,1,0,32,0,0,0,0,74,5,0,12,0,9,1,0,0,0,193,0,0,0,0,0,0,0,0,2,2,1,0,27,0,0,0,37,758,0,0,0,5,3,0,480,0,5,0,0,4,0,11,0,0,0,1,4,3,54,83,105,572,1,144,0,0,2,0,0,376,12,0,0,1,1,1,0,0,1,72,0,13126,0
E-commerce / Pagina di prodotto,0,0,6,11,6,8,1,0,10,0,0,0,0,0,4,0,12,0,9,1,0,0,0,30,0,0,0,0,0,0,11,0,2,2,0,0,27,0,0,0,29,440,0,0,0,4,4,0,230,0,5,0,0,4,0,10,0,0,0,1,4,4,45,16,11,358,1,51,0,0,2,0,0,67,9,0,0,1,1,1,0,0,1,52,0,11139,4068
